rt	wlen	unigramsurp	subject	docid	sentid	sentpos
1016	3	1.6774666	s040	Roswell	368	5
625	3	1.6774666	s041	Roswell	368	5
711	3	1.6774666	s044	Roswell	368	5
918	3	1.6774666	s047	Roswell	368	5
1710	3	1.6774666	s054	Roswell	368	5
568	3	1.6774666	s061	Roswell	368	5
728	3	1.6774666	s100	Roswell	368	5
1119	8	7.150325	s021	Roswell	368	6
1153	8	7.150325	s040	Roswell	368	6
891	8	7.150325	s041	Roswell	368	6
902	8	7.150325	s047	Roswell	368	6
1107	8	7.150325	s054	Roswell	368	6
760	8	7.150325	s061	Roswell	368	6
1328	8	7.150325	s100	Roswell	368	6
840	9	7.4728155	s021	Roswell	368	7
714	9	7.4728155	s040	Roswell	368	7
870	9	7.4728155	s041	Roswell	368	7
803	9	7.4728155	s044	Roswell	368	7
683	9	7.4728155	s047	Roswell	368	7
1430	9	7.4728155	s054	Roswell	368	7
695	9	7.4728155	s100	Roswell	368	7
865	1	1.6849625	s021	Roswell	368	8
558	1	1.6849625	s040	Roswell	368	8
588	1	1.6849625	s041	Roswell	368	8
501	1	1.6849625	s044	Roswell	368	8
798	1	1.6849625	s047	Roswell	368	8
726	1	1.6849625	s054	Roswell	368	8
904	1	1.6849625	s100	Roswell	368	8
1759	3	2.9425826	s021	Roswell	368	9
759	3	2.9425826	s040	Roswell	368	9
739	3	2.9425826	s041	Roswell	368	9
735	3	2.9425826	s044	Roswell	368	9
674	3	2.9425826	s047	Roswell	368	9
984	3	2.9425826	s054	Roswell	368	9
728	3	2.9425826	s061	Roswell	368	9
1105	3	2.9425826	s100	Roswell	368	9
1096	9	5.353185	s021	Roswell	368	10
1809	9	5.353185	s040	Roswell	368	10
1307	9	5.353185	s041	Roswell	368	10
1086	9	5.353185	s044	Roswell	368	10
818	9	5.353185	s047	Roswell	368	10
1333	9	5.353185	s054	Roswell	368	10
1128	9	5.353185	s061	Roswell	368	10
1280	9	5.353185	s100	Roswell	368	10
1480	7	4.481574	s021	Roswell	368	11
1111	7	4.481574	s040	Roswell	368	11
1350	7	4.481574	s041	Roswell	368	11
883	7	4.481574	s044	Roswell	368	11
688	7	4.481574	s047	Roswell	368	11
1038	7	4.481574	s054	Roswell	368	11
456	7	4.481574	s061	Roswell	368	11
919	7	4.481574	s100	Roswell	368	11
1144	5	2.6729484	s021	Roswell	368	12
1073	5	2.6729484	s040	Roswell	368	12
1443	5	2.6729484	s041	Roswell	368	12
861	5	2.6729484	s044	Roswell	368	12
898	5	2.6729484	s047	Roswell	368	12
899	5	2.6729484	s054	Roswell	368	12
728	5	2.6729484	s061	Roswell	368	12
928	5	2.6729484	s100	Roswell	368	12
665	3	2.2190843	s021	Roswell	368	13
561	3	2.2190843	s040	Roswell	368	13
691	3	2.2190843	s041	Roswell	368	13
686	3	2.2190843	s044	Roswell	368	13
1009	3	2.2190843	s047	Roswell	368	13
849	3	2.2190843	s054	Roswell	368	13
624	3	2.2190843	s061	Roswell	368	13
760	3	2.2190843	s100	Roswell	368	13
1783	2	2.3049455	s021	Roswell	368	14
615	2	2.3049455	s040	Roswell	368	14
869	2	2.3049455	s041	Roswell	368	14
551	2	2.3049455	s044	Roswell	368	14
616	2	2.3049455	s047	Roswell	368	14
880	2	2.3049455	s054	Roswell	368	14
664	2	2.3049455	s061	Roswell	368	14
1056	2	2.3049455	s100	Roswell	368	14
2384	6	3.7263834	s021	Roswell	368	15
1337	6	3.7263834	s040	Roswell	368	15
1739	6	3.7263834	s041	Roswell	368	15
1195	6	3.7263834	s044	Roswell	368	15
991	6	3.7263834	s047	Roswell	368	15
1353	6	3.7263834	s054	Roswell	368	15
792	6	3.7263834	s061	Roswell	368	15
3001	6	3.7263834	s100	Roswell	368	15
1088	4	4.8030643	s021	Roswell	368	16
2399	4	4.8030643	s040	Roswell	368	16
1371	4	4.8030643	s041	Roswell	368	16
1167	4	4.8030643	s044	Roswell	368	16
799	4	4.8030643	s047	Roswell	368	16
741	4	4.8030643	s054	Roswell	368	16
1456	4	4.8030643	s061	Roswell	368	16
1007	4	4.8030643	s100	Roswell	368	16
593	4	2.2281053	s021	Roswell	368	17
864	4	2.2281053	s040	Roswell	368	17
627	4	2.2281053	s041	Roswell	368	17
878	4	2.2281053	s044	Roswell	368	17
668	4	2.2281053	s047	Roswell	368	17
1601	4	2.2281053	s054	Roswell	368	17
656	4	2.2281053	s061	Roswell	368	17
1128	4	2.2281053	s100	Roswell	368	17
752	4	3.080137	s021	Roswell	368	18
1008	4	3.080137	s040	Roswell	368	18
1537	4	3.080137	s041	Roswell	368	18
679	4	3.080137	s044	Roswell	368	18
1133	4	3.080137	s054	Roswell	368	18
560	4	3.080137	s061	Roswell	368	18
1008	4	3.080137	s100	Roswell	368	18
967	3	2.2190843	s021	Roswell	368	19
729	3	2.2190843	s040	Roswell	368	19
673	3	2.2190843	s041	Roswell	368	19
723	3	2.2190843	s044	Roswell	368	19
1098	3	2.2190843	s047	Roswell	368	19
1674	3	2.2190843	s054	Roswell	368	19
576	3	2.2190843	s061	Roswell	368	19
928	3	2.2190843	s100	Roswell	368	19
936	8	3.5385895	s021	Roswell	368	20
1103	8	3.5385895	s040	Roswell	368	20
1083	8	3.5385895	s041	Roswell	368	20
1094	8	3.5385895	s044	Roswell	368	20
771	8	3.5385895	s047	Roswell	368	20
885	8	3.5385895	s054	Roswell	368	20
664	8	3.5385895	s061	Roswell	368	20
1868	8	3.5385895	s100	Roswell	368	20
727	2	1.7076293	s021	Roswell	368	21
496	2	1.7076293	s040	Roswell	368	21
566	2	1.7076293	s041	Roswell	368	21
1109	2	1.7076293	s044	Roswell	368	21
632	2	1.7076293	s047	Roswell	368	21
942	2	1.7076293	s054	Roswell	368	21
688	2	1.7076293	s061	Roswell	368	21
1337	8	7.150325	s021	Roswell	368	22
711	8	7.150325	s040	Roswell	368	22
953	8	7.150325	s041	Roswell	368	22
811	8	7.150325	s044	Roswell	368	22
1087	8	7.150325	s047	Roswell	368	22
715	8	7.150325	s054	Roswell	368	22
1808	8	7.150325	s100	Roswell	368	22
935	9	5.353185	s021	Roswell	369	2
1146	9	5.353185	s040	Roswell	369	2
1783	9	5.353185	s041	Roswell	369	2
1047	9	5.353185	s044	Roswell	369	2
1047	9	5.353185	s047	Roswell	369	2
772	9	5.353185	s054	Roswell	369	2
960	9	5.353185	s061	Roswell	369	2
1048	9	5.353185	s100	Roswell	369	2
1064	7	5.208023	s021	Roswell	369	3
934	7	5.208023	s040	Roswell	369	3
965	7	5.208023	s041	Roswell	369	3
920	7	5.208023	s044	Roswell	369	3
1655	7	5.208023	s047	Roswell	369	3
1212	7	5.208023	s054	Roswell	369	3
832	7	5.208023	s061	Roswell	369	3
952	7	5.208023	s100	Roswell	369	3
792	4	2.9034548	s021	Roswell	369	4
993	4	2.9034548	s040	Roswell	369	4
914	4	2.9034548	s041	Roswell	369	4
713	4	2.9034548	s044	Roswell	369	4
940	4	2.9034548	s047	Roswell	369	4
1020	4	2.9034548	s054	Roswell	369	4
616	4	2.9034548	s061	Roswell	369	4
760	4	2.9034548	s100	Roswell	369	4
592	3	1.2888894	s021	Roswell	369	5
535	3	1.2888894	s040	Roswell	369	5
677	3	1.2888894	s041	Roswell	369	5
648	3	1.2888894	s044	Roswell	369	5
683	3	1.2888894	s047	Roswell	369	5
1171	3	1.2888894	s054	Roswell	369	5
456	3	1.2888894	s061	Roswell	369	5
968	3	1.2888894	s100	Roswell	369	5
1553	5	3.1382086	s021	Roswell	369	6
1320	5	3.1382086	s040	Roswell	369	6
1409	5	3.1382086	s041	Roswell	369	6
819	5	3.1382086	s044	Roswell	369	6
812	5	3.1382086	s047	Roswell	369	6
966	5	3.1382086	s054	Roswell	369	6
760	5	3.1382086	s061	Roswell	369	6
704	5	3.1382086	s100	Roswell	369	6
974	4	2.3601458	s021	Roswell	369	7
1082	4	2.3601458	s040	Roswell	369	7
596	4	2.3601458	s041	Roswell	369	7
585	4	2.3601458	s044	Roswell	369	7
1033	4	2.3601458	s047	Roswell	369	7
1780	4	2.3601458	s054	Roswell	369	7
608	4	2.3601458	s061	Roswell	369	7
1069	4	2.3601458	s100	Roswell	369	7
759	3	1.2888894	s021	Roswell	369	8
805	3	1.2888894	s040	Roswell	369	8
582	3	1.2888894	s041	Roswell	369	8
512	3	1.2888894	s044	Roswell	369	8
690	3	1.2888894	s047	Roswell	369	8
1007	3	1.2888894	s054	Roswell	369	8
592	3	1.2888894	s061	Roswell	369	8
900	3	1.2888894	s100	Roswell	369	8
928	4	3.1182842	s021	Roswell	369	9
1153	4	3.1182842	s040	Roswell	369	9
937	4	3.1182842	s041	Roswell	369	9
1286	4	3.1182842	s044	Roswell	369	9
846	4	3.1182842	s047	Roswell	369	9
1424	4	3.1182842	s054	Roswell	369	9
560	4	3.1182842	s061	Roswell	369	9
1408	4	3.1182842	s100	Roswell	369	9
1743	3	1.2888894	s021	Roswell	369	10
877	3	1.2888894	s041	Roswell	369	10
660	3	1.2888894	s044	Roswell	369	10
1234	3	1.2888894	s047	Roswell	369	10
808	3	1.2888894	s054	Roswell	369	10
688	3	1.2888894	s100	Roswell	369	10
904	5	2.871795	s021	Roswell	369	11
1031	5	2.871795	s040	Roswell	369	11
1026	5	2.871795	s041	Roswell	369	11
775	5	2.871795	s044	Roswell	369	11
837	5	2.871795	s047	Roswell	369	11
880	5	2.871795	s061	Roswell	369	11
1688	5	2.871795	s100	Roswell	369	11
1912	4	4.0102077	s021	Roswell	369	12
893	4	4.0102077	s041	Roswell	369	12
617	4	4.0102077	s044	Roswell	369	12
804	4	4.0102077	s047	Roswell	369	12
1328	4	4.0102077	s054	Roswell	369	12
848	4	4.0102077	s061	Roswell	369	12
977	4	4.0102077	s100	Roswell	369	12
848	2	2.1191137	s021	Roswell	369	13
793	2	2.1191137	s040	Roswell	369	13
588	2	2.1191137	s041	Roswell	369	13
1015	2	2.1191137	s044	Roswell	369	13
628	2	2.1191137	s047	Roswell	369	13
836	2	2.1191137	s054	Roswell	369	13
600	2	2.1191137	s061	Roswell	369	13
719	2	2.1191137	s100	Roswell	369	13
1016	7	6.3039007	s021	Roswell	369	14
664	7	6.3039007	s040	Roswell	369	14
1018	7	6.3039007	s041	Roswell	369	14
900	7	6.3039007	s044	Roswell	369	14
736	7	6.3039007	s047	Roswell	369	14
843	7	6.3039007	s054	Roswell	369	14
648	7	6.3039007	s061	Roswell	369	14
1160	7	6.3039007	s100	Roswell	369	14
848	3	2.2190843	s021	Roswell	369	15
527	3	2.2190843	s040	Roswell	369	15
613	3	2.2190843	s041	Roswell	369	15
523	3	2.2190843	s044	Roswell	369	15
1146	3	2.2190843	s047	Roswell	369	15
1091	3	2.2190843	s054	Roswell	369	15
504	3	2.2190843	s061	Roswell	369	15
896	3	2.2190843	s100	Roswell	369	15
745	9	4.0765123	s021	Roswell	369	16
834	9	4.0765123	s040	Roswell	369	16
887	9	4.0765123	s041	Roswell	369	16
610	9	4.0765123	s044	Roswell	369	16
845	9	4.0765123	s047	Roswell	369	16
823	9	4.0765123	s054	Roswell	369	16
2096	9	4.0765123	s061	Roswell	369	16
664	9	4.0765123	s100	Roswell	369	16
848	2	1.7076293	s021	Roswell	369	17
774	2	1.7076293	s040	Roswell	369	17
564	2	1.7076293	s041	Roswell	369	17
676	2	1.7076293	s044	Roswell	369	17
733	2	1.7076293	s047	Roswell	369	17
799	2	1.7076293	s054	Roswell	369	17
998	2	1.7076293	s100	Roswell	369	17
927	8	7.150325	s021	Roswell	369	18
792	8	7.150325	s040	Roswell	369	18
698	8	7.150325	s041	Roswell	369	18
817	8	7.150325	s044	Roswell	369	18
709	8	7.150325	s047	Roswell	369	18
1279	8	7.150325	s054	Roswell	369	18
681	8	7.150325	s061	Roswell	369	18
762	8	7.150325	s100	Roswell	369	18
1032	7	9.007232	s021	Roswell	369	19
913	7	9.007232	s040	Roswell	369	19
726	7	9.007232	s041	Roswell	369	19
859	7	9.007232	s044	Roswell	369	19
653	7	9.007232	s047	Roswell	369	19
892	7	9.007232	s054	Roswell	369	19
567	7	9.007232	s061	Roswell	369	19
632	7	9.007232	s100	Roswell	369	19
1113	2	2.321949	s021	Roswell	369	20
600	2	2.321949	s040	Roswell	369	20
662	2	2.321949	s041	Roswell	369	20
1691	2	2.321949	s044	Roswell	369	20
1441	2	2.321949	s047	Roswell	369	20
2863	2	2.321949	s054	Roswell	369	20
1344	2	2.321949	s061	Roswell	369	20
824	2	2.321949	s100	Roswell	369	20
824	4	3.18321	s021	Roswell	369	21
855	4	3.18321	s040	Roswell	369	21
1089	4	3.18321	s044	Roswell	369	21
1441	4	3.18321	s047	Roswell	369	21
953	4	3.18321	s054	Roswell	369	21
944	4	3.18321	s061	Roswell	369	21
1008	4	3.18321	s100	Roswell	369	21
1191	3	2.9425826	s021	Roswell	369	22
1304	3	2.9425826	s040	Roswell	369	22
1194	3	2.9425826	s044	Roswell	369	22
913	3	2.9425826	s047	Roswell	369	22
843	3	2.9425826	s054	Roswell	369	22
656	3	2.9425826	s061	Roswell	369	22
768	3	2.9425826	s100	Roswell	369	22
1201	9	4.4024825	s021	Roswell	369	23
897	9	4.4024825	s040	Roswell	369	23
1509	9	4.4024825	s041	Roswell	369	23
720	9	4.4024825	s044	Roswell	369	23
1272	9	4.4024825	s047	Roswell	369	23
1048	9	4.4024825	s054	Roswell	369	23
608	9	4.4024825	s061	Roswell	369	23
864	9	4.4024825	s100	Roswell	369	23
1064	3	1.6774666	s021	Roswell	369	24
840	3	1.6774666	s040	Roswell	369	24
615	3	1.6774666	s041	Roswell	369	24
704	3	1.6774666	s044	Roswell	369	24
819	3	1.6774666	s047	Roswell	369	24
809	3	1.6774666	s054	Roswell	369	24
624	3	1.6774666	s061	Roswell	369	24
896	3	1.6774666	s100	Roswell	369	24
887	8	4.3734374	s021	Roswell	369	25
1200	8	4.3734374	s040	Roswell	369	25
842	8	4.3734374	s041	Roswell	369	25
743	8	4.3734374	s047	Roswell	369	25
864	8	4.3734374	s054	Roswell	369	25
680	8	4.3734374	s061	Roswell	369	25
952	8	4.3734374	s100	Roswell	369	25
1857	8	5.9140925	s021	Roswell	369	26
768	8	5.9140925	s040	Roswell	369	26
1528	8	5.9140925	s041	Roswell	369	26
862	8	5.9140925	s044	Roswell	369	26
1108	8	5.9140925	s047	Roswell	369	26
815	8	5.9140925	s054	Roswell	369	26
808	8	5.9140925	s061	Roswell	369	26
656	8	5.9140925	s100	Roswell	369	26
2824	5	4.415571	s021	Roswell	369	27
1657	5	4.415571	s041	Roswell	369	27
1650	5	4.415571	s044	Roswell	369	27
2520	5	4.415571	s047	Roswell	369	27
1846	5	4.415571	s054	Roswell	369	27
2472	5	4.415571	s061	Roswell	369	27
1952	5	4.415571	s100	Roswell	369	27
1031	3	2.865449	s021	Roswell	369	28
679	3	2.865449	s040	Roswell	369	28
739	3	2.865449	s041	Roswell	369	28
691	3	2.865449	s044	Roswell	369	28
1118	3	2.865449	s047	Roswell	369	28
891	3	2.865449	s054	Roswell	369	28
600	3	2.865449	s061	Roswell	369	28
1092	3	2.865449	s100	Roswell	369	28
1073	2	1.7076293	s021	Roswell	369	29
848	2	1.7076293	s040	Roswell	369	29
555	2	1.7076293	s041	Roswell	369	29
725	2	1.7076293	s044	Roswell	369	29
879	2	1.7076293	s047	Roswell	369	29
879	2	1.7076293	s054	Roswell	369	29
688	2	1.7076293	s061	Roswell	369	29
884	2	1.7076293	s100	Roswell	369	29
952	4	3.3632712	s021	Roswell	369	30
1168	4	3.3632712	s040	Roswell	369	30
948	4	3.3632712	s041	Roswell	369	30
675	4	3.3632712	s044	Roswell	369	30
830	4	3.3632712	s054	Roswell	369	30
649	4	3.3632712	s061	Roswell	369	30
1625	4	3.3632712	s100	Roswell	369	30
711	2	2.3029788	s021	Roswell	369	31
704	2	2.3029788	s040	Roswell	369	31
597	2	2.3029788	s041	Roswell	369	31
591	2	2.3029788	s044	Roswell	369	31
1625	2	2.3029788	s047	Roswell	369	31
840	2	2.3029788	s054	Roswell	369	31
495	2	2.3029788	s061	Roswell	369	31
767	2	2.3029788	s100	Roswell	369	31
625	3	1.2888894	s021	Roswell	369	32
696	3	1.2888894	s040	Roswell	369	32
645	3	1.2888894	s041	Roswell	369	32
610	3	1.2888894	s044	Roswell	369	32
719	3	1.2888894	s047	Roswell	369	32
902	3	1.2888894	s054	Roswell	369	32
520	3	1.2888894	s061	Roswell	369	32
896	3	1.2888894	s100	Roswell	369	32
1047	9	4.934892	s021	Roswell	369	33
1264	9	4.934892	s040	Roswell	369	33
1014	9	4.934892	s041	Roswell	369	33
1934	9	4.934892	s044	Roswell	369	33
1379	9	4.934892	s047	Roswell	369	33
995	9	4.934892	s054	Roswell	369	33
856	9	4.934892	s061	Roswell	369	33
1072	9	4.934892	s100	Roswell	369	33
784	2	2.1191137	s021	Roswell	369	34
792	2	2.1191137	s040	Roswell	369	34
717	2	2.1191137	s041	Roswell	369	34
650	2	2.1191137	s044	Roswell	369	34
714	2	2.1191137	s047	Roswell	369	34
1472	2	2.1191137	s054	Roswell	369	34
552	2	2.1191137	s061	Roswell	369	34
880	2	2.1191137	s100	Roswell	369	34
985	3	1.2888894	s021	Roswell	369	35
545	3	1.2888894	s040	Roswell	369	35
678	3	1.2888894	s041	Roswell	369	35
509	3	1.2888894	s044	Roswell	369	35
560	3	1.2888894	s047	Roswell	369	35
846	3	1.2888894	s054	Roswell	369	35
608	3	1.2888894	s061	Roswell	369	35
872	3	1.2888894	s100	Roswell	369	35
1161	3	1.2888894	s021	Roswell	370	2
810	3	1.2888894	s040	Roswell	370	2
609	3	1.2888894	s041	Roswell	370	2
550	3	1.2888894	s044	Roswell	370	2
1247	3	1.2888894	s047	Roswell	370	2
872	3	1.2888894	s054	Roswell	370	2
544	3	1.2888894	s061	Roswell	370	2
1004	3	1.2888894	s100	Roswell	370	2
1544	8	3.9892266	s021	Roswell	370	3
1087	8	3.9892266	s040	Roswell	370	3
989	8	3.9892266	s041	Roswell	370	3
595	8	3.9892266	s044	Roswell	370	3
1976	8	3.9892266	s047	Roswell	370	3
1152	8	3.9892266	s061	Roswell	370	3
708	8	3.9892266	s100	Roswell	370	3
839	2	1.6084222	s021	Roswell	370	4
598	2	1.6084222	s040	Roswell	370	4
731	2	1.6084222	s041	Roswell	370	4
760	2	1.6084222	s044	Roswell	370	4
922	2	1.6084222	s047	Roswell	370	4
1461	2	1.6084222	s054	Roswell	370	4
520	2	1.6084222	s061	Roswell	370	4
889	9	4.4024825	s021	Roswell	370	5
1016	9	4.4024825	s040	Roswell	370	5
999	9	4.4024825	s041	Roswell	370	5
731	9	4.4024825	s044	Roswell	370	5
795	9	4.4024825	s047	Roswell	370	5
899	9	4.4024825	s054	Roswell	370	5
712	9	4.4024825	s061	Roswell	370	5
1072	9	4.4024825	s100	Roswell	370	5
599	4	2.069754	s021	Roswell	370	6
664	4	2.069754	s040	Roswell	370	6
674	4	2.069754	s041	Roswell	370	6
699	4	2.069754	s044	Roswell	370	6
2219	4	2.069754	s047	Roswell	370	6
1167	4	2.069754	s054	Roswell	370	6
544	4	2.069754	s061	Roswell	370	6
688	4	2.069754	s100	Roswell	370	6
953	3	1.2888894	s021	Roswell	370	7
529	3	1.2888894	s040	Roswell	370	7
927	3	1.2888894	s041	Roswell	370	7
586	3	1.2888894	s044	Roswell	370	7
1084	3	1.2888894	s047	Roswell	370	7
1028	3	1.2888894	s054	Roswell	370	7
520	3	1.2888894	s061	Roswell	370	7
800	3	1.2888894	s100	Roswell	370	7
1456	7	4.130814	s021	Roswell	370	8
952	7	4.130814	s040	Roswell	370	8
893	7	4.130814	s041	Roswell	370	8
1035	7	4.130814	s044	Roswell	370	8
1516	7	4.130814	s047	Roswell	370	8
952	7	4.130814	s054	Roswell	370	8
1464	7	4.130814	s061	Roswell	370	8
1152	7	4.130814	s100	Roswell	370	8
1127	11	4.4243135	s021	Roswell	370	9
1264	11	4.4243135	s040	Roswell	370	9
1139	11	4.4243135	s041	Roswell	370	9
1321	11	4.4243135	s044	Roswell	370	9
1329	11	4.4243135	s054	Roswell	370	9
736	11	4.4243135	s061	Roswell	370	9
792	11	4.4243135	s100	Roswell	370	9
1145	12	6.0256176	s021	Roswell	370	10
1465	12	6.0256176	s040	Roswell	370	10
1160	12	6.0256176	s041	Roswell	370	10
738	12	6.0256176	s044	Roswell	370	10
992	12	6.0256176	s047	Roswell	370	10
1047	12	6.0256176	s054	Roswell	370	10
552	12	6.0256176	s061	Roswell	370	10
816	12	6.0256176	s100	Roswell	370	10
1007	1	1.6849625	s021	Roswell	370	11
678	1	1.6849625	s040	Roswell	370	11
584	1	1.6849625	s041	Roswell	370	11
682	1	1.6849625	s044	Roswell	370	11
868	1	1.6849625	s047	Roswell	370	11
1688	1	1.6849625	s054	Roswell	370	11
528	1	1.6849625	s061	Roswell	370	11
864	1	1.6849625	s100	Roswell	370	11
1361	9	4.8538933	s021	Roswell	370	12
993	9	4.8538933	s040	Roswell	370	12
1495	9	4.8538933	s041	Roswell	370	12
1488	9	4.8538933	s044	Roswell	370	12
1246	9	4.8538933	s047	Roswell	370	12
1026	9	4.8538933	s054	Roswell	370	12
1608	9	4.8538933	s061	Roswell	370	12
912	9	4.8538933	s100	Roswell	370	12
1512	10	4.727234	s021	Roswell	370	13
1432	10	4.727234	s040	Roswell	370	13
1240	10	4.727234	s041	Roswell	370	13
865	10	4.727234	s044	Roswell	370	13
1058	10	4.727234	s047	Roswell	370	13
1181	10	4.727234	s054	Roswell	370	13
1216	10	4.727234	s061	Roswell	370	13
1620	10	4.727234	s100	Roswell	370	13
800	7	5.231646	s021	Roswell	370	14
1599	7	5.231646	s040	Roswell	370	14
1306	7	5.231646	s041	Roswell	370	14
1164	7	5.231646	s044	Roswell	370	14
595	7	5.231646	s047	Roswell	370	14
1287	7	5.231646	s054	Roswell	370	14
1336	7	5.231646	s061	Roswell	370	14
1228	7	5.231646	s100	Roswell	370	14
2016	1	1.6849625	s021	Roswell	370	15
578	1	1.6849625	s040	Roswell	370	15
1281	1	1.6849625	s041	Roswell	370	15
1177	1	1.6849625	s044	Roswell	370	15
1504	1	1.6849625	s047	Roswell	370	15
1997	1	1.6849625	s054	Roswell	370	15
1432	1	1.6849625	s061	Roswell	370	15
824	1	1.6849625	s100	Roswell	370	15
1977	10	5.068247	s021	Roswell	370	16
1022	10	5.068247	s040	Roswell	370	16
1331	10	5.068247	s041	Roswell	370	16
1550	10	5.068247	s044	Roswell	370	16
3524	10	5.068247	s047	Roswell	370	16
1307	10	5.068247	s054	Roswell	370	16
1264	10	5.068247	s061	Roswell	370	16
1240	10	5.068247	s100	Roswell	370	16
1391	3	3.4856699	s021	Roswell	370	17
809	3	3.4856699	s040	Roswell	370	17
1100	3	3.4856699	s041	Roswell	370	17
1232	3	3.4856699	s044	Roswell	370	17
2030	3	3.4856699	s047	Roswell	370	17
1811	3	3.4856699	s054	Roswell	370	17
1016	3	3.4856699	s061	Roswell	370	17
1439	4	2.583027	s021	Roswell	370	18
1039	4	2.583027	s040	Roswell	370	18
986	4	2.583027	s041	Roswell	370	18
704	4	2.583027	s044	Roswell	370	18
1020	4	2.583027	s047	Roswell	370	18
706	4	2.583027	s054	Roswell	370	18
648	4	2.583027	s061	Roswell	370	18
3168	4	2.583027	s100	Roswell	370	18
1496	4	4.3203363	s021	Roswell	370	19
1153	4	4.3203363	s040	Roswell	370	19
834	4	4.3203363	s041	Roswell	370	19
1000	4	4.3203363	s044	Roswell	370	19
962	4	4.3203363	s047	Roswell	370	19
1569	4	4.3203363	s054	Roswell	370	19
1040	4	4.3203363	s100	Roswell	370	19
1312	11	9.973899	s021	Roswell	370	20
986	11	9.973899	s040	Roswell	370	20
987	11	9.973899	s041	Roswell	370	20
1251	11	9.973899	s044	Roswell	370	20
1499	11	9.973899	s047	Roswell	370	20
1316	11	9.973899	s054	Roswell	370	20
976	11	9.973899	s061	Roswell	370	20
1371	11	9.973899	s100	Roswell	370	20
1136	3	2.5532322	s021	Roswell	370	21
1270	3	2.5532322	s040	Roswell	370	21
980	3	2.5532322	s041	Roswell	370	21
988	3	2.5532322	s044	Roswell	370	21
658	3	2.5532322	s047	Roswell	370	21
1109	3	2.5532322	s054	Roswell	370	21
472	3	2.5532322	s061	Roswell	370	21
933	3	2.5532322	s100	Roswell	370	21
1016	7	3.9817264	s021	Roswell	370	22
1095	7	3.9817264	s040	Roswell	370	22
1055	7	3.9817264	s041	Roswell	370	22
742	7	3.9817264	s044	Roswell	370	22
1067	7	3.9817264	s047	Roswell	370	22
1049	7	3.9817264	s054	Roswell	370	22
888	7	3.9817264	s061	Roswell	370	22
936	7	3.9817264	s100	Roswell	370	22
832	2	1.6088771	s021	Roswell	370	23
497	2	1.6088771	s040	Roswell	370	23
518	2	1.6088771	s041	Roswell	370	23
554	2	1.6088771	s044	Roswell	370	23
470	2	1.6088771	s047	Roswell	370	23
907	2	1.6088771	s054	Roswell	370	23
648	2	1.6088771	s061	Roswell	370	23
896	2	1.6088771	s100	Roswell	370	23
908	4	2.4183044	s021	Roswell	370	24
784	4	2.4183044	s040	Roswell	370	24
670	4	2.4183044	s041	Roswell	370	24
696	4	2.4183044	s044	Roswell	370	24
686	4	2.4183044	s047	Roswell	370	24
888	4	2.4183044	s054	Roswell	370	24
832	4	2.4183044	s061	Roswell	370	24
968	4	2.4183044	s100	Roswell	370	24
896	8	4.1249094	s021	Roswell	370	25
1167	8	4.1249094	s040	Roswell	370	25
1110	8	4.1249094	s041	Roswell	370	25
706	8	4.1249094	s044	Roswell	370	25
858	8	4.1249094	s047	Roswell	370	25
1009	8	4.1249094	s054	Roswell	370	25
976	8	4.1249094	s061	Roswell	370	25
1007	8	4.1249094	s100	Roswell	370	25
721	4	3.7141867	s021	Roswell	370	26
1192	4	3.7141867	s040	Roswell	370	26
717	4	3.7141867	s041	Roswell	370	26
783	4	3.7141867	s044	Roswell	370	26
479	4	3.7141867	s047	Roswell	370	26
729	4	3.7141867	s054	Roswell	370	26
720	4	3.7141867	s061	Roswell	370	26
1056	4	3.7141867	s100	Roswell	370	26
1823	6	4.944232	s021	Roswell	370	27
808	6	4.944232	s040	Roswell	370	27
657	6	4.944232	s041	Roswell	370	27
864	6	4.944232	s044	Roswell	370	27
1082	6	4.944232	s047	Roswell	370	27
1287	6	4.944232	s054	Roswell	370	27
856	6	4.944232	s061	Roswell	370	27
1113	6	4.944232	s100	Roswell	370	27
1048	2	2.6868877	s021	Roswell	370	28
873	2	2.6868877	s040	Roswell	370	28
1034	2	2.6868877	s041	Roswell	370	28
605	2	2.6868877	s044	Roswell	370	28
594	2	2.6868877	s047	Roswell	370	28
953	2	2.6868877	s054	Roswell	370	28
640	2	2.6868877	s061	Roswell	370	28
764	2	2.6868877	s100	Roswell	370	28
1408	2	1.6084222	s021	Roswell	371	2
826	2	1.6084222	s040	Roswell	371	2
669	2	1.6084222	s041	Roswell	371	2
494	2	1.6084222	s047	Roswell	371	2
2661	2	1.6084222	s054	Roswell	371	2
464	2	1.6084222	s061	Roswell	371	2
528	2	1.6084222	s100	Roswell	371	2
1120	5	3.436768	s021	Roswell	371	3
1181	5	3.436768	s040	Roswell	371	3
992	5	3.436768	s041	Roswell	371	3
971	5	3.436768	s044	Roswell	371	3
949	5	3.436768	s047	Roswell	371	3
999	5	3.436768	s054	Roswell	371	3
824	5	3.436768	s061	Roswell	371	3
1041	9	4.3421216	s021	Roswell	371	4
921	9	4.3421216	s040	Roswell	371	4
1059	9	4.3421216	s041	Roswell	371	4
1013	9	4.3421216	s044	Roswell	371	4
1159	9	4.3421216	s047	Roswell	371	4
1141	9	4.3421216	s054	Roswell	371	4
928	9	4.3421216	s061	Roswell	371	4
872	9	4.3421216	s100	Roswell	371	4
